active_edges,bits_per_token,calibration_relative_error,factor_a_nnz,factor_a_shape,factor_b_nnz,factor_b_shape,max_components,mean_active_edges,mean_components,method,min_components,module,module_kind,objective_relative_error,per_token_error_target,relative_error,sparsity_requested,total_bits
,9907.027304774747,,,,,,60,48150.0,31.34765625,svd_omp_dictionary_counted,13,h.0.attn.q_proj,attn.q_proj,,0.45798882681564246,0.4556646943092346,,20289591.92017868
,9877.841154301994,,,,,,58,45969.75,29.92822265625,svd_omp_dictionary_counted,12,h.0.attn.q_proj,attn.q_proj,,0.4635195530726257,0.46112149953842163,,20229818.684010483
,9848.794972567011,,,,,,56,43808.25,28.52099609375,svd_omp_dictionary_counted,11,h.0.attn.q_proj,attn.q_proj,,0.4690502793296089,0.4666529595851898,,20170332.10381724
,9820.086137267157,,,,,,54,41677.5,27.1337890625,svd_omp_dictionary_counted,10,h.0.attn.q_proj,attn.q_proj,,0.47458100558659216,0.47229185700416565,,20111536.409123138
,9792.203839267328,,,,,,52,39618.0,25.79296875,svd_omp_dictionary_counted,9,h.0.attn.q_proj,attn.q_proj,,0.4801117318435754,0.4779127240180969,,20054433.462819487
,9784.120021373688,,,,,,51,39018.0,25.40234375,svd_omp_dictionary_counted,9,h.0.attn.q_proj,attn.q_proj,,0.48208921298945656,0.4793068766593933,,20037877.803773314
,9765.719572161592,,,,,,50,37666.5,24.5224609375,svd_omp_dictionary_counted,8,h.0.attn.q_proj,attn.q_proj,,0.4856424581005586,0.48339295387268066,,20000193.68378694
,9740.545880158077,,,,,,48,35816.25,23.31787109375,svd_omp_dictionary_counted,7,h.0.attn.q_proj,attn.q_proj,,0.49117318435754187,0.48858118057250977,,19948637.962563742
,9715.191916597605,,,,,,46,33962.25,22.11083984375,svd_omp_dictionary_counted,7,h.0.attn.q_proj,attn.q_proj,,0.4967039106145251,0.49423760175704956,,19896713.045191895
,9691.184030786979,,,,,,45,32210.25,20.97021484375,svd_omp_dictionary_counted,6,h.0.attn.q_proj,attn.q_proj,,0.5022346368715084,0.4993576407432556,,19847544.895051733
,9667.802944466895,,,,,,43,30514.5,19.8662109375,svd_omp_dictionary_counted,5,h.0.attn.q_proj,attn.q_proj,,0.5075156025943758,0.5050582885742188,,19799660.430268202
,9667.167837082765,,,,,,43,30468.75,19.83642578125,svd_omp_dictionary_counted,5,h.0.attn.q_proj,attn.q_proj,,0.5077653631284916,0.5051977038383484,,19798359.730345502
,9645.356978229209,,,,,,41,28887.0,18.806640625,svd_omp_dictionary_counted,4,h.0.attn.q_proj,attn.q_proj,,0.5132960893854749,0.5101149082183838,,19753691.09141342
,9622.874572542722,,,,,,40,27265.5,17.7509765625,svd_omp_dictionary_counted,4,h.0.attn.q_proj,attn.q_proj,,0.518826815642458,0.5154677629470825,,19707647.124567494
,9601.275927490644,,,,,,38,25716.75,16.74267578125,svd_omp_dictionary_counted,3,h.0.attn.q_proj,attn.q_proj,,0.5243575418994413,0.5211827158927917,,19663413.09950084
,9578.941514901422,,,,,,37,24118.5,15.7021484375,svd_omp_dictionary_counted,3,h.0.attn.q_proj,attn.q_proj,,0.5298882681564245,0.5270382165908813,,19617672.222518113
,9565.114421853601,,,,,,35,23128.5,15.0576171875,svd_omp_dictionary_counted,3,h.0.attn.q_proj,attn.q_proj,,0.5342830329671067,0.5304977297782898,,19589354.335956175
,9560.642648820796,,,,,,35,22813.5,14.8525390625,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5354189944134078,0.5316381454467773,,19580196.14478499
,9541.934298583563,,,,,,34,21485.25,13.98779296875,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.540949720670391,0.5369788408279419,,19541881.443499137
,9522.271462625911,,,,,,32,20094.75,13.08251953125,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5464804469273743,0.5427277684211731,,19501611.955457866
,9504.53823350129,,,,,,31,18846.75,12.27001953125,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5520111731843576,0.5482134222984314,,19465294.30221064
,9487.607235199715,,,,,,29,17658.0,11.49609375,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5575418994413408,0.5530621409416199,,19430619.617689017
,9471.874700224374,,,,,,28,16558.5,10.7802734375,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5624622333920214,0.5580876469612122,,19398399.38605952
,9470.566758249262,,,,,,28,16467.75,10.72119140625,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5630726256983241,0.5584545731544495,,19395720.72089449
,9455.165296336812,,,,,,27,15396.75,10.02392578125,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5686033519553072,0.5635954737663269,,19364178.52689779
,9440.996872075393,,,,,,25,14412.75,9.38330078125,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5741340782122905,0.5682507753372192,,19335161.594010405
,9425.95153554451,,,,,,24,13374.75,8.70751953125,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5796648044692737,0.5737506151199341,,19304348.744795155
,9412.037480107121,,,,,,23,12417.75,8.08447265625,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.585195530726257,0.5796389579772949,,19275852.759259384
,9399.692953889475,,,,,,22,11574.0,7.53515625,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5907262569832402,0.584577202796936,,19250571.169565644
,9396.510972717904,,,,,,22,11356.5,7.3935546875,svd_omp_dictionary_counted,2,h.0.attn.q_proj,attn.q_proj,,0.5921276635633272,0.5859837532043457,,19244054.472126268
,9386.03555466482,,,,,,21,10645.5,6.9306640625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.5962569832402235,0.5901821851730347,,19222600.815953553
,9375.746387413392,,,,,,20,9944.25,6.47412109375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6017877094972067,0.5938915014266968,,19201528.601422627
,9363.131399851276,,,,,,19,9091.5,5.9189453125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6073184357541899,0.5994961261749268,,19175693.106895413
,9355.288083160522,,,,,,17,8561.25,5.57373046875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6128491620111731,0.6024616360664368,,19159629.99431275
,9343.779692134089,,,,,,16,7792.5,5.0732421875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6183798882681564,0.6088078618049622,,19136060.809490614
,9334.727366981242,,,,,,15,7188.0,4.6796875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6233577103346516,0.6148138046264648,,19117521.647577584
,9333.846210563132,,,,,,15,7129.5,4.6416015625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6239106145251396,0.6152511835098267,,19115717.039233293
,9326.382784179159,,,,,,14,6631.5,4.3173828125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6294413407821229,0.6186094880104065,,19100431.941998918
,9318.92231841281,,,,,,13,6135.75,3.99462890625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6349720670391061,0.6222467422485352,,19085152.908109434
,9312.11948122308,,,,,,12,5685.0,3.701171875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6405027932960894,0.6262057423591614,,19071220.69754487
,9304.33661574724,,,,,,12,5173.5,3.3681640625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6460335195530726,0.631553053855896,,19055281.389050346
,9297.695590654355,,,,,,11,4738.5,3.0849609375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6515642458100559,0.6358188986778259,,19041680.56966012
,9293.87430420796,,,,,,11,4490.25,2.92333984375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6562348948456137,0.63821941614151,,19033854.575017903
,9292.760105378999,,,,,,11,4417.5,2.8759765625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.657094972067039,0.6390870809555054,,19031572.69581619
,9287.478307801692,,,,,,10,4074.75,2.65283203125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6626256983240223,0.6440101265907288,,19020755.574377865
,9281.59987032188,,,,,,9,3695.25,2.40576171875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6681564245810055,0.6495535969734192,,19008716.53441921
,9277.780964901469,,,,,,9,3449.25,2.24560546875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6736871508379888,0.6529648900032043,,19000895.41611821
,9273.940285606051,,,,,,8,3202.5,2.0849609375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6792178770949721,0.6575469374656677,,18993029.704921193
,9270.986688826284,,,,,,8,3012.75,1.96142578125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6847486033519553,0.6611473560333252,,18986980.73871623
,9267.966385096694,,,,,,7,2820.75,1.83642578125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6902793296089386,0.6654883623123169,,18980795.15667803
,9267.412742682282,,,,,,7,2785.5,1.8134765625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6908460905726849,0.6659694910049438,,18979661.297013313
,9265.016608589985,,,,,,7,2633.25,1.71435546875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.6958100558659217,0.6691485047340393,,18974754.01439229
,9262.986543669193,,,,,,6,2504.25,1.63037109375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.701340782122905,0.6718910336494446,,18970596.441434506
,9261.317076781812,,,,,,6,2398.5,1.5615234375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7068715083798882,0.6738768219947815,,18967177.37324915
,9260.093571620366,,,,,,5,2321.25,1.51123046875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7124022346368715,0.6752839684486389,,18964671.63467851
,9257.870732922915,,,,,,5,2180.25,1.41943359375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7179329608938547,0.6802016496658325,,18960119.26102613
,9256.890460969142,,,,,,5,2118.75,1.37939453125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.723463687150838,0.6819705367088318,,18958111.664064802
,9256.177130552354,,,,,,5,2073.75,1.35009765625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7272827528804983,0.683080792427063,,18956650.76337122
,9254.809022841999,,,,,,5,1988.25,1.29443359375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7289944134078212,0.6852520704269409,,18953848.878780413
,9253.154988233064,,,,,,4,1884.75,1.22705078125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7345251396648045,0.6901370286941528,,18950461.415901314
,9252.951215985817,,,,,,4,1872.0,1.21875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7400558659217877,0.6903549432754517,,18950044.090338953
,9252.000681853948,,,,,,4,1812.0,1.1796875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7455865921787709,0.6922727227210999,,18948097.396436885
,9251.088419016873,,,,,,4,1755.0,1.142578125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7511173184357541,0.6952532529830933,,18946229.082146555
,9250.477222880407,,,,,,3,1716.75,1.11767578125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7566480446927374,0.6965364217758179,,18944977.352459073
,9249.7930257526,,,,,,3,1674.0,1.08984375,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7621787709497206,0.6986973881721497,,18943576.116741326
,9248.616686831108,,,,,,3,1600.5,1.0419921875,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7656411606801803,0.7040194869041443,,18941166.97463011
,9248.508655705666,,,,,,3,1593.75,1.03759765625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7677094972067039,0.7043228149414062,,18940945.726885203
,9248.028517370363,,,,,,3,1563.75,1.01806640625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7732402234636871,0.7053002715110779,,18939962.403574504
,9247.981076627346,,,,,,2,1560.75,1.01611328125,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7787709497206704,0.7053887844085693,,18939865.244932804
,9247.608969417486,,,,,,2,1537.5,1.0009765625,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.7843016759776535,0.7065383791923523,,18939103.16936701
,9247.584962500721,,,,,,1,1536.0,1.0,svd_omp_dictionary_counted,1,h.0.attn.q_proj,attn.q_proj,,0.8119553072625698,0.706561267375946,,18939054.003201477
,9222.0,,,,,,0,0.0,0.0,svd_omp_dictionary_counted,0,h.0.attn.q_proj,attn.q_proj,,1.0,1.0,,18886656.0
412874,3694.9167686255005,0.01441793330013752,94370,"[768, 768]",318504,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.014417932307987413,,0.02786853164434433,0.3,7567189.542145025
365688,3326.275917721647,0.021789707243442535,94370,"[768, 768]",271318,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.021789706387218,,0.038262367248535156,0.38,6812213.079493933
324401,2994.9145290577117,0.030683066695928574,94370,"[768, 768]",230031,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.030683063053881313,,0.0493987537920475,0.45,6133584.9555101935
283113,2654.9514026937723,0.0433800108730793,94370,"[768, 768]",188743,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.04338001005064286,,0.06438137590885162,0.52,5437340.472716846
247724,2356.1161632338094,0.05804409459233284,94370,"[768, 768]",153354,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.05804409263663127,,0.0806075930595398,0.58,4825325.902302842
212334,2049.4435848205653,0.07869181782007217,94370,"[768, 768]",117964,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.07869181649221141,,0.10160669684410095,0.64,4197260.461712518
182843,1786.763991821933,0.10180400311946869,94370,"[768, 768]",88473,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.10180399683165574,,0.12403754144906998,0.69,3659292.6552513186
159250,1570.7853511211201,0.12701106071472168,94370,"[768, 768]",64880,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.12701106583264526,,0.14794595539569855,0.73,3216968.399096054
141555,1404.394434679766,0.15141801536083221,94370,"[768, 768]",47185,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.15141799443245724,,0.1698143184185028,0.76,2876199.8022241606
123861,1232.8160988086847,0.18836578726768494,94370,"[768, 768]",29491,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.18836577524444706,,0.20329810678958893,0.79,2524807.3703601863
112064,1114.15339206819,0.22538825869560242,94370,"[768, 768]",17694,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.22538822972762024,,0.23634280264377594,0.81,2281786.146955653
106166,1052.8258745882724,0.2545665204524994,94370,"[768, 768]",11796,"[768, 768]",,,,swd_dsf,,h.0.attn.q_proj,attn.q_proj,0.2545665371802058,,0.26456087827682495,0.82,2156187.391156782
,12165.813464619581,,,,,,768,1160774.25,755.71240234375,svd_omp_shared_dictionary,718,h.0.attn.k_proj,attn.k_proj,,0.0,0.00038940540980547667,,24915585.975540902
,12134.430171145035,,,,,,768,1156051.5,752.6376953125,svd_omp_shared_dictionary,717,h.0.attn.k_proj,attn.k_proj,,0.00017601181754544495,0.00043535156873986125,,24851312.990505032
,12119.748671689124,,,,,,768,1153779.0,751.158203125,svd_omp_shared_dictionary,717,h.0.attn.k_proj,attn.k_proj,,0.00030980159915651006,0.00045640047756023705,,24821245.279619325
,12089.882785643835,,,,,,768,1149370.5,748.2880859375,svd_omp_shared_dictionary,715,h.0.attn.k_proj,attn.k_proj,,0.0004005839796968018,0.0005039886455051601,,24760079.944998574
,12071.828651257249,,,,,,768,1146658.5,746.5224609375,svd_omp_shared_dictionary,715,h.0.attn.k_proj,attn.k_proj,,0.00046736859861300185,0.0005295624141581357,,24723105.077774845
,12033.871838497964,,,,,,768,1140965.25,742.81591796875,svd_omp_shared_dictionary,713,h.0.attn.k_proj,attn.k_proj,,0.0005179686781044028,0.000572014192584902,,24645369.52524383
,12000.640151853442,,,,,,768,1136002.5,739.5849609375,svd_omp_shared_dictionary,713,h.0.attn.k_proj,attn.k_proj,,0.0005740470204746843,0.0006091120885685086,,24577311.03099585
,11973.531630276704,,,,,,768,1132191.0,737.103515625,svd_omp_shared_dictionary,711,h.0.attn.k_proj,attn.k_proj,,0.0006361967347559233,0.0006573897553607821,,24521792.77880669
,11955.280447944795,,,,,,768,1129686.0,735.47265625,svd_omp_shared_dictionary,711,h.0.attn.k_proj,attn.k_proj,,0.0006697510761670741,0.0006953998818062246,,24484414.35739094
,11937.213193576685,,,,,,768,1127237.25,733.87841796875,svd_omp_shared_dictionary,710,h.0.attn.k_proj,attn.k_proj,,0.000742262275665881,0.0007379349553957582,,24447412.62044505
,11919.971775407392,,,,,,768,1124863.5,732.3330078125,svd_omp_shared_dictionary,709,h.0.attn.k_proj,attn.k_proj,,0.0007814107347095548,0.0007727524498477578,,24412102.19603434
,11905.956035980393,,,,,,768,1122982.5,731.1083984375,svd_omp_shared_dictionary,709,h.0.attn.k_proj,attn.k_proj,,0.0008226239650554198,0.0008111873758025467,,24383397.961687844
,11881.083292248359,,,,,,768,1119681.75,728.95947265625,svd_omp_shared_dictionary,707,h.0.attn.k_proj,attn.k_proj,,0.0008660108670442432,0.0008763366495259106,,24332458.58252464
,11870.935351416483,,,,,,768,1118353.5,728.0947265625,svd_omp_shared_dictionary,707,h.0.attn.k_proj,attn.k_proj,,0.0009116860846476744,0.0009103280026465654,,24311675.599700958
,11859.85139347383,,,,,,768,1116909.0,727.154296875,svd_omp_shared_dictionary,706,h.0.attn.k_proj,attn.k_proj,,0.0009597703083993104,0.0009432981605641544,,24288975.653834403
,11841.554200629376,,,,,,747,1114535.25,725.60888671875,svd_omp_shared_dictionary,705,h.0.attn.k_proj,attn.k_proj,,0.0010103905943029644,0.0010030686389654875,,24251503.002888963
,11825.098744811572,,,,,,743,1112415.75,724.22900390625,svd_omp_shared_dictionary,703,h.0.attn.k_proj,attn.k_proj,,0.0010636806995608368,0.001058206195011735,,24217802.2293741
,11809.749295516493,,,,,,742,1110450.75,722.94970703125,svd_omp_shared_dictionary,701,h.0.attn.k_proj,attn.k_proj,,0.001119781436008674,0.0011144239688292146,,24186366.557217777
,11794.941579428574,,,,,,741,1108560.75,721.71923828125,svd_omp_shared_dictionary,700,h.0.attn.k_proj,attn.k_proj,,0.0011788410421918456,0.001164173474535346,,24156040.35466972
,11774.552467520069,,,,,,739,1105966.5,720.0302734375,svd_omp_shared_dictionary,698,h.0.attn.k_proj,attn.k_proj,,0.0012410155750654816,0.0012373997597023845,,24114283.4534811
,11756.405527782246,,,,,,738,1103667.75,718.53369140625,svd_omp_shared_dictionary,697,h.0.attn.k_proj,attn.k_proj,,0.0013064693223536995,0.0013061562785878778,,24077118.52089804
,11739.538299912421,,,,,,737,1101541.5,717.1494140625,svd_omp_shared_dictionary,695,h.0.attn.k_proj,attn.k_proj,,0.0013753752366575025,0.0013707930920645595,,24042574.43822064
,11723.31573360756,,,,,,736,1099503.0,715.822265625,svd_omp_shared_dictionary,694,h.0.attn.k_proj,attn.k_proj,,0.0014479153924584504,0.001432146062143147,,24009350.622428283
,11702.538175828297,,,,,,735,1096899.0,714.126953125,svd_omp_shared_dictionary,692,h.0.attn.k_proj,attn.k_proj,,0.0015242814672256392,0.0015138746239244938,,23966798.18409635
,11683.673427056736,,,,,,734,1094547.0,712.595703125,svd_omp_shared_dictionary,690,h.0.attn.k_proj,attn.k_proj,,0.0016046752478972772,0.001591291045770049,,23928163.178612195
,11662.58409005142,,,,,,733,1091926.5,710.8896484375,svd_omp_shared_dictionary,688,h.0.attn.k_proj,attn.k_proj,,0.0016893091640751486,0.0016783056780695915,,23884972.216425307
,11642.286059987513,,,,,,731,1089413.25,709.25341796875,svd_omp_shared_dictionary,686,h.0.attn.k_proj,attn.k_proj,,0.0017784068493408723,0.0017623056191951036,,23843401.850854427
,11620.238761088232,,,,,,730,1086693.0,707.482421875,svd_omp_shared_dictionary,685,h.0.attn.k_proj,attn.k_proj,,0.0018722037321771325,0.0018577460432425141,,23798248.9827087
,11600.33646063018,,,,,,729,1084245.0,705.888671875,svd_omp_shared_dictionary,683,h.0.attn.k_proj,attn.k_proj,,0.001970947658055351,0.0019486306700855494,,23757489.07137061
,11577.6215704827,,,,,,727,1081461.0,704.076171875,svd_omp_shared_dictionary,681,h.0.attn.k_proj,attn.k_proj,,0.0020748995443335334,0.0020511227194219828,,23710968.976348568
,11553.738731797821,,,,,,726,1078545.75,702.17822265625,svd_omp_shared_dictionary,679,h.0.attn.k_proj,attn.k_proj,,0.0021843340696948124,0.002161127282306552,,23662056.922721937
,11527.966742829065,,,,,,724,1075408.5,700.1357421875,svd_omp_shared_dictionary,677,h.0.attn.k_proj,attn.k_proj,,0.0022995403999484048,0.0022812015376985073,,23609275.889313925
,11504.60594725649,,,,,,722,1072577.25,698.29248046875,svd_omp_shared_dictionary,675,h.0.attn.k_proj,attn.k_proj,,0.002420822952110835,0.0023941691033542156,,23561432.979981292
,11478.275975243909,,,,,,720,1069396.5,696.2216796875,svd_omp_shared_dictionary,673,h.0.attn.k_proj,attn.k_proj,,0.0025485021987863813,0.0025245402939617634,,23507509.197299525
,11451.165455978331,,,,,,719,1066131.75,694.09619140625,svd_omp_shared_dictionary,670,h.0.attn.k_proj,attn.k_proj,,0.0026829155149722234,0.0026572656352072954,,23451986.853843622
,11422.734757733379,,,,,,717,1062720.75,691.87548828125,svd_omp_shared_dictionary,668,h.0.attn.k_proj,attn.k_proj,,0.0028244180695258725,0.00280032423324883,,23393760.78383796
,11395.172668027646,,,,,,715,1059426.0,689.73046875,svd_omp_shared_dictionary,666,h.0.attn.k_proj,attn.k_proj,,0.002973383763650435,0.0029426063410937786,,23337313.62412062
,11366.571707671796,,,,,,713,1056018.75,687.51220703125,svd_omp_shared_dictionary,663,h.0.attn.k_proj,attn.k_proj,,0.0031302062188775523,0.003095434745773673,,23278738.857311837
,11335.307549839596,,,,,,710,1052309.25,685.09716796875,svd_omp_shared_dictionary,660,h.0.attn.k_proj,attn.k_proj,,0.0032952998171586257,0.0032657368574291468,,23214709.86207149
,11304.690639119526,,,,,,709,1048689.0,682.740234375,svd_omp_shared_dictionary,656,h.0.attn.k_proj,attn.k_proj,,0.0034691007958126048,0.0034381200093775988,,23152006.42891679
,11272.658788352037,,,,,,707,1044914.25,680.28271484375,svd_omp_shared_dictionary,654,h.0.attn.k_proj,attn.k_proj,,0.0036520684002236074,0.003621952375397086,,23086405.19854497
,11240.372755010203,,,,,,706,1041123.0,677.814453125,svd_omp_shared_dictionary,651,h.0.attn.k_proj,attn.k_proj,,0.0038446860973342257,0.003810521215200424,,23020283.402260896
,11206.73863039503,,,,,,704,1037187.75,675.25244140625,svd_omp_shared_dictionary,648,h.0.attn.k_proj,attn.k_proj,,0.004047462853140981,0.004011176526546478,,22951400.71504902
,11171.090035970168,,,,,,702,1033029.0,672.544921875,svd_omp_shared_dictionary,645,h.0.attn.k_proj,attn.k_proj,,0.004260934477567582,0.004228746984153986,,22878392.393666904
,11135.782345254845,,,,,,700,1028927.25,669.87451171875,svd_omp_shared_dictionary,642,h.0.attn.k_proj,attn.k_proj,,0.004485665040269538,0.004447835497558117,,22806082.243081924
,11098.768207948824,,,,,,698,1024641.0,667.083984375,svd_omp_shared_dictionary,639,h.0.attn.k_proj,attn.k_proj,,0.004722248361111345,0.004681936930865049,,22730277.28987919
,11059.578036219473,,,,,,696,1020120.0,664.140625,svd_omp_shared_dictionary,635,h.0.attn.k_proj,attn.k_proj,,0.004971309579254457,0.0049367197789251804,,22650015.81817748
,11020.346864250276,,,,,,694,1015608.75,661.20361328125,svd_omp_shared_dictionary,631,h.0.attn.k_proj,attn.k_proj,,0.005233506805002288,0.005197757389396429,,22569670.377984565
,10980.676860188665,,,,,,692,1011061.5,658.2431640625,svd_omp_shared_dictionary,628,h.0.attn.k_proj,attn.k_proj,,0.005509532858766929,0.005467392969876528,,22488426.209666386
,10939.678337532187,,,,,,689,1006380.75,655.19580078125,svd_omp_shared_dictionary,623,h.0.attn.k_proj,attn.k_proj,,0.005800117101752628,0.005752061493694782,,22404461.235265918
,10895.687147008774,,,,,,687,1001375.25,651.93701171875,svd_omp_shared_dictionary,619,h.0.attn.k_proj,attn.k_proj,,0.006106027363193261,0.0060653467662632465,,22314367.27707397
,10852.177907476345,,,,,,684,996439.5,648.7236328125,svd_omp_shared_dictionary,615,h.0.attn.k_proj,attn.k_proj,,0.006428071969236427,0.006380847655236721,,22225260.354511555
,10806.972870235777,,,,,,682,991330.5,645.3974609375,svd_omp_shared_dictionary,610,h.0.attn.k_proj,attn.k_proj,,0.006767101878835006,0.006719088647514582,,22132680.43824287
,10760.946409075184,,,,,,679,986147.25,642.02294921875,svd_omp_shared_dictionary,605,h.0.attn.k_proj,attn.k_proj,,0.007124012932290173,0.007072073873132467,,22038418.245785978
,10712.841959608424,,,,,,677,980748.0,638.5078125,svd_omp_shared_dictionary,601,h.0.attn.k_proj,attn.k_proj,,0.007499748218387211,0.007448781281709671,,21939900.333278053
,10663.165378097285,,,,,,674,975192.0,634.890625,svd_omp_shared_dictionary,596,h.0.attn.k_proj,attn.k_proj,,0.007895300566379038,0.007847965694963932,,21838162.69434324
,10612.951481379072,,,,,,671,969595.5,631.2470703125,svd_omp_shared_dictionary,591,h.0.attn.k_proj,attn.k_proj,,0.008311715169402066,0.008262362331151962,,21735324.63386434
,10560.672474294977,,,,,,668,963786.75,627.46533203125,svd_omp_shared_dictionary,585,h.0.attn.k_proj,attn.k_proj,,0.008750092346256583,0.008701582439243793,,21628257.227356113
,10508.538133938495,,,,,,665,958017.0,623.708984375,svd_omp_shared_dictionary,580,h.0.attn.k_proj,attn.k_proj,,0.009211590448849073,0.009150465950369835,,21521486.098306037
,10453.083520924669,,,,,,662,951897.75,619.72509765625,svd_omp_shared_dictionary,575,h.0.attn.k_proj,attn.k_proj,,0.009697428922979196,0.009637197479605675,,21407915.05085372
,10418.817104415322,,,,,,660,948127.5,617.2705078125,svd_omp_shared_dictionary,572,h.0.attn.k_proj,attn.k_proj,,0.01,0.009943594224750996,,21337737.42984258
,10396.288506251116,,,,,,659,945652.5,615.6591796875,svd_omp_shared_dictionary,570,h.0.attn.k_proj,attn.k_proj,,0.010208891530558985,0.010147249326109886,,21291598.860802285
,10338.128502066753,,,,,,655,939279.0,611.509765625,svd_omp_shared_dictionary,565,h.0.attn.k_proj,attn.k_proj,,0.010747329741778678,0.010678923688828945,,21172487.17223271
,10277.36612392921,,,,,,652,932646.0,607.19140625,svd_omp_shared_dictionary,560,h.0.attn.k_proj,attn.k_proj,,0.011314166306182311,0.011250069364905357,,21048045.821807023
