active_edges,bits_per_token,factor_a_nnz,factor_a_shape,factor_b_nnz,factor_b_shape,max_components,mean_active_edges,mean_components,method,min_components,objective_relative_error,per_token_error_target,relative_error,sparsity_requested,total_bits
,2514.9766503659616,,,,,237,486271.875,126.63330078125,svd_omp_shared_dictionary,40,,0.35290502793296086,0.3522939682006836,,5150672.179949489
,2496.297191090855,,,,,236,482362.5,125.615234375,svd_omp_shared_dictionary,40,,0.35415673733026737,0.35353344678878784,,5112416.647354071
,2432.444015637505,,,,,232,469021.875,122.14111328125,svd_omp_shared_dictionary,38,,0.3584357541899441,0.35781019926071167,,4981645.34402561
,2351.436787942763,,,,,227,452146.875,117.74658203125,svd_omp_shared_dictionary,35,,0.36396648044692737,0.36332324147224426,,4815742.541706779
,2271.8212427275917,,,,,222,435618.75,113.4423828125,svd_omp_shared_dictionary,33,,0.3694972067039106,0.36883780360221863,,4652689.905106108
,2224.5666950330065,,,,,219,425835.0,110.89453125,svd_omp_shared_dictionary,31,,0.3728357016006489,0.37216562032699585,,4555912.591427597
,2193.9569457692332,,,,,217,419508.75,109.2470703125,svd_omp_shared_dictionary,31,,0.3750279329608939,0.3743366599082947,,4493223.82493539
,2117.0543650556474,,,,,213,403651.875,105.11767578125,svd_omp_shared_dictionary,28,,0.38055865921787707,0.3798675537109375,,4335727.339633966
,2041.7275213555088,,,,,208,388173.75,101.0869140625,svd_omp_shared_dictionary,26,,0.3860893854748603,0.3853905498981476,,4181457.963736082
,1968.1380426972305,,,,,203,373104.375,97.16259765625,svd_omp_shared_dictionary,25,,0.3916201117318436,0.39089491963386536,,4030746.711443928
,1956.4805469677556,,,,,202,370723.125,96.54248046875,svd_omp_shared_dictionary,24,,0.3924998333673325,0.39178237318992615,,4006872.1601899634
,1896.007568229603,,,,,199,358385.625,93.32958984375,svd_omp_shared_dictionary,23,,0.3971508379888268,0.3964039087295532,,3883023.499734227
,1825.2223548083314,,,,,194,343993.125,89.58154296875,svd_omp_shared_dictionary,21,,0.40268156424581003,0.40192461013793945,,3738055.3826474627
,1756.0981534862462,,,,,190,329986.875,85.93408203125,svd_omp_shared_dictionary,20,,0.4082122905027933,0.4074273705482483,,3596489.0183398323
,1694.9936781721578,,,,,186,317647.5,82.720703125,svd_omp_shared_dictionary,18,,0.41320109241683073,0.4123874604701996,,3471347.0528965793
,1688.2969701749425,,,,,185,316297.5,82.369140625,svd_omp_shared_dictionary,18,,0.41374301675977654,0.412935733795166,,3457632.1949182823
,1621.8339353823014,,,,,181,302926.875,78.88720703125,svd_omp_shared_dictionary,17,,0.4192737430167598,0.4184614419937134,,3321515.8996629533
,1557.1534170981897,,,,,176,289961.25,75.5107421875,svd_omp_shared_dictionary,16,,0.424804469273743,0.4239439070224762,,3189050.1982170925
,1493.5692242677553,,,,,172,277261.875,72.20361328125,svd_omp_shared_dictionary,15,,0.43033519553072624,0.429468035697937,,3058829.771300363
,1441.3891956404175,,,,,168,266876.25,69.4990234375,svd_omp_shared_dictionary,14,,0.4349941790030646,0.4340977370738983,,2951965.072671575
,1431.6768919606768,,,,,168,264946.875,68.99658203125,svd_omp_shared_dictionary,14,,0.4358659217877095,0.434962660074234,,2932074.274735466
,1371.25501127318,,,,,163,252967.5,65.876953125,svd_omp_shared_dictionary,13,,0.4413966480446927,0.44045454263687134,,2808330.2630874724
,1311.8811483933332,,,,,159,241241.25,62.8232421875,svd_omp_shared_dictionary,12,,0.44692737430167595,0.4459821581840515,,2686732.5919095464
,1254.4378006695583,,,,,155,229938.75,59.8798828125,svd_omp_shared_dictionary,11,,0.4524581005586592,0.4514656960964203,,2569088.6157712555
,1198.8612435396742,,,,,151,219045.0,57.04296875,svd_omp_shared_dictionary,10,,0.45793667838532265,0.4569030702114105,,2455267.826769253
,1198.2958238354545,,,,,151,218934.375,57.01416015625,svd_omp_shared_dictionary,10,,0.45798882681564246,0.45695820450782776,,2454109.847215011
,1143.3862133336672,,,,,147,208213.125,54.22216796875,svd_omp_shared_dictionary,10,,0.4635195530726257,0.46247124671936035,,2341654.9649073505
,1090.3307475757272,,,,,143,197895.0,51.53515625,svd_omp_shared_dictionary,9,,0.4690502793296089,0.46794775128364563,,2232997.3710350893
,1038.204697683316,,,,,140,187796.25,48.9052734375,svd_omp_shared_dictionary,8,,0.47458100558659216,0.47346267104148865,,2126243.220855431
,987.8567499256978,,,,,136,178080.0,46.375,svd_omp_shared_dictionary,8,,0.4801117318435754,0.478933721780777,,2023130.6238478292
,969.9674418011955,,,,,135,174637.5,45.478515625,svd_omp_shared_dictionary,8,,0.48208921298945656,0.4809197783470154,,1986493.3208088484
,938.796593348797,,,,,132,168652.5,43.919921875,svd_omp_shared_dictionary,7,,0.4856424581005586,0.48443353176116943,,1922655.4231783364
,891.4239608171358,,,,,129,159585.0,41.55859375,svd_omp_shared_dictionary,7,,0.49117318435754187,0.48989686369895935,,1825636.2717534942
,845.2363850040933,,,,,125,150781.875,39.26611328125,svd_omp_shared_dictionary,6,,0.4967039106145251,0.4954022467136383,,1731044.1164883832
,800.3507577111,,,,,122,142261.875,37.04736328125,svd_omp_shared_dictionary,6,,0.5022346368715084,0.5008852481842041,,1639118.3517923327
,759.4377355755076,,,,,119,134527.5,35.033203125,svd_omp_shared_dictionary,5,,0.5075156025943758,0.5060650706291199,,1555328.4824586397
,757.2791081421165,,,,,119,134120.625,34.92724609375,svd_omp_shared_dictionary,5,,0.5077653631284916,0.5063453316688538,,1550907.6134750545
,715.568307221357,,,,,116,126270.0,32.8828125,svd_omp_shared_dictionary,5,,0.5132960893854749,0.511789083480835,,1465483.8931893392
,675.2091272078361,,,,,113,118708.125,30.91357421875,svd_omp_shared_dictionary,5,,0.518826815642458,0.5172603130340576,,1382828.2925216483
,636.4174206803841,,,,,110,111470.625,29.02880859375,svd_omp_shared_dictionary,5,,0.5243575418994413,0.5226693749427795,,1303382.8775534267
,598.8176962465269,,,,,107,104488.125,27.21044921875,svd_omp_shared_dictionary,4,,0.5298882681564245,0.5281913876533508,,1226378.641912887
,569.8869279671528,,,,,105,99136.875,25.81689453125,svd_omp_shared_dictionary,4,,0.5342830329671067,0.5325325727462769,,1167128.428476729
,562.6583651369062,,,,,104,97801.875,25.46923828125,svd_omp_shared_dictionary,4,,0.5354189944134078,0.5336241722106934,,1152324.331800384
,528.3909840045525,,,,,102,91494.375,23.82666015625,svd_omp_shared_dictionary,4,,0.540949720670391,0.5389980673789978,,1082144.7352413235
,494.9750844015266,,,,,99,85372.5,22.232421875,svd_omp_shared_dictionary,4,,0.5464804469273743,0.5444363355636597,,1013708.9728543265
,463.39159101430306,,,,,97,79612.5,20.732421875,svd_omp_shared_dictionary,4,,0.5520111731843576,0.5498070120811462,,949025.9783972927
,432.9266891567533,,,,,94,74085.0,19.29296875,svd_omp_shared_dictionary,3,,0.5575418994413408,0.5552644729614258,,886633.8593930308
,407.41398498185305,,,,,92,69474.375,18.09228515625,svd_omp_shared_dictionary,3,,0.5624622333920214,0.5599494576454163,,834383.841242835
,404.09903938448116,,,,,92,68878.125,17.93701171875,svd_omp_shared_dictionary,3,,0.5630726256983241,0.560598611831665,,827594.8326594174
,376.50634809035284,,,,,89,63916.875,16.64501953125,svd_omp_shared_dictionary,3,,0.5686033519553072,0.5660039186477661,,771085.0008890426
,350.52792073995334,,,,,87,59270.625,15.43505859375,svd_omp_shared_dictionary,3,,0.5741340782122905,0.5713817477226257,,717881.1816754245
,325.5044206739842,,,,,85,54813.75,14.2744140625,svd_omp_shared_dictionary,3,,0.5796648044692737,0.576688826084137,,666633.0535403197
,302.3092565022744,,,,,82,50703.75,13.2041015625,svd_omp_shared_dictionary,2,,0.585195530726257,0.5819437503814697,,619129.357316658
,280.3023062909123,,,,,80,46824.375,12.19384765625,svd_omp_shared_dictionary,2,,0.5907262569832402,0.5872808694839478,,574059.1232837884
,274.6836033250858,,,,,79,45834.375,11.93603515625,svd_omp_shared_dictionary,2,,0.5921276635633272,0.5886247754096985,,562552.0196097757
,259.5408733615458,,,,,78,43177.5,11.244140625,svd_omp_shared_dictionary,2,,0.5962569832402235,0.5924032926559448,,531539.7086444458
,239.96303373753693,,,,,75,39759.375,10.35400390625,svd_omp_shared_dictionary,2,,0.6017877094972067,0.5976635813713074,,491444.29309447564
,222.3330793025884,,,,,73,36693.75,9.5556640625,svd_omp_shared_dictionary,1,,0.6073184357541899,0.6025971174240112,,455338.14641170105
,205.1590067953203,,,,,71,33723.75,8.7822265625,svd_omp_shared_dictionary,1,,0.6128491620111731,0.6078599691390991,,420165.64591681596
,189.12306911272506,,,,,69,30961.875,8.06298828125,svd_omp_shared_dictionary,1,,0.6183798882681564,0.6130069494247437,,387324.0455428609
,176.32227450922983,,,,,67,28768.125,7.49169921875,svd_omp_shared_dictionary,1,,0.6233577103346516,0.6173796057701111,,361108.0181949027
,174.78715944703885,,,,,67,28505.625,7.42333984375,svd_omp_shared_dictionary,1,,0.6239106145251396,0.617896556854248,,357964.10254753556
,161.19797582916647,,,,,65,26188.125,6.81982421875,svd_omp_shared_dictionary,1,,0.6294413407821229,0.6231255531311035,,330133.4544981329
,149.24494647490295,,,,,63,24159.375,6.29150390625,svd_omp_shared_dictionary,1,,0.6349720670391061,0.6277469396591187,,305653.65038060123
,137.56256221614072,,,,,61,22185.0,5.77734375,svd_omp_shared_dictionary,1,,0.6405027932960894,0.6328670382499695,,281728.1274186562
,127.24209091203277,,,,,59,20448.75,5.3251953125,svd_omp_shared_dictionary,1,,0.6460335195530726,0.6375933289527893,,260591.8021878431
,118.21069827850067,,,,,57,18933.75,4.9306640625,svd_omp_shared_dictionary,1,,0.6515642458100559,0.6419041752815247,,242095.51007436938
,110.63251410673031,,,,,56,17670.0,4.6015625,svd_omp_shared_dictionary,1,,0.6562348948456137,0.6459670662879944,,226575.38889058368
,109.20614188237693,,,,,55,17430.0,4.5390625,svd_omp_shared_dictionary,1,,0.657094972067039,0.6466506123542786,,223654.17857510794
,101.66944068163568,,,,,54,16179.375,4.21337890625,svd_omp_shared_dictionary,1,,0.6626256983240223,0.6511805653572083,,208219.01451598987
,94.5038279107834,,,,,52,14992.5,3.904296875,svd_omp_shared_dictionary,1,,0.6681564245810055,0.6556053161621094,,193543.8395612844
,87.96732588191813,,,,,50,13914.375,3.62353515625,svd_omp_shared_dictionary,1,,0.6736871508379888,0.660118043422699,,180157.08340616833
,82.01388015871841,,,,,48,12937.5,3.369140625,svd_omp_shared_dictionary,1,,0.6792178770949721,0.6643298864364624,,167964.4265650553
,76.89029227569746,,,,,47,12097.5,3.150390625,svd_omp_shared_dictionary,1,,0.6847486033519553,0.6681107878684998,,157471.3185806284
,72.2939375662128,,,,,45,11347.5,2.955078125,svd_omp_shared_dictionary,1,,0.6902793296089386,0.6721242666244507,,148057.98413560382
,71.85677206267233,,,,,45,11276.25,2.9365234375,svd_omp_shared_dictionary,1,,0.6908460905726849,0.6724935173988342,,147162.66918435294
,67.49089934507457,,,,,44,10567.5,2.751953125,svd_omp_shared_dictionary,1,,0.6958100558659217,0.6765028834342957,,138221.3618587127
,63.365837382376334,,,,,42,9900.0,2.578125,svd_omp_shared_dictionary,1,,0.701340782122905,0.6804360747337341,,129773.23495910673
,59.568756723062954,,,,,40,9286.875,2.41845703125,svd_omp_shared_dictionary,1,,0.7068715083798882,0.6845226287841797,,121996.81376883293
,56.10410788172096,,,,,39,8730.0,2.2734375,svd_omp_shared_dictionary,1,,0.7124022346368715,0.6886526346206665,,114901.21294176452
,52.87407161105617,,,,,37,8212.5,2.138671875,svd_omp_shared_dictionary,1,,0.7179329608938547,0.6924741864204407,,108286.09865944304
,49.79671077817341,,,,,36,7721.25,2.0107421875,svd_omp_shared_dictionary,1,,0.723463687150838,0.6967705488204956,,101983.66367369915
,47.66165152225606,,,,,35,7381.875,1.92236328125,svd_omp_shared_dictionary,1,,0.7272827528804983,0.6998419165611267,,97611.0623175804
,46.59198847340551,,,,,34,7211.25,1.8779296875,svd_omp_shared_dictionary,1,,0.7289944134078212,0.7014557123184204,,95420.39239353448
,43.50531010531278,,,,,33,6721.875,1.75048828125,svd_omp_shared_dictionary,1,,0.7345251396648045,0.7066697478294373,,89098.87509568057
,40.88142017806023,,,,,32,6305.625,1.64208984375,svd_omp_shared_dictionary,1,,0.7400558659217877,0.7112411260604858,,83725.14852466735
,38.309350680896806,,,,,30,5898.75,1.5361328125,svd_omp_shared_dictionary,1,,0.7455865921787709,0.7159769535064697,,78457.55019447666
,35.63993628651345,,,,,29,5476.875,1.42626953125,svd_omp_shared_dictionary,1,,0.7511173184357541,0.7207238078117371,,72990.58951477955
,33.6421814675341,,,,,28,5160.0,1.34375,svd_omp_shared_dictionary,1,,0.7566480446927374,0.7243391871452332,,68899.18764550984
,32.06199896530527,,,,,27,4908.75,1.2783203125,svd_omp_shared_dictionary,1,,0.7621787709497206,0.72743821144104,,65662.9738809452
,31.357580922861384,,,,,26,4796.25,1.2490234375,svd_omp_shared_dictionary,1,,0.7656411606801803,0.7287362217903137,,64220.325730020115
,30.970689536213115,,,,,26,4734.375,1.23291015625,svd_omp_shared_dictionary,1,,0.7677094972067039,0.7295094132423401,,63427.97217016446
,30.01372623625146,,,,,24,4580.625,1.19287109375,svd_omp_shared_dictionary,1,,0.7732402234636871,0.7311631441116333,,61468.11133184299
,29.490657269940332,,,,,23,4496.25,1.1708984375,svd_omp_shared_dictionary,1,,0.7787709497206704,0.7321483492851257,,60396.8660888378
,28.981883949700343,,,,,22,4413.75,1.1494140625,svd_omp_shared_dictionary,1,,0.7843016759776535,0.7330260276794434,,59354.8983289863
,28.735507876780634,,,,,21,4372.5,1.138671875,svd_omp_shared_dictionary,1,,0.7898324022346368,0.7333335280418396,,58850.32013164674
,28.535199248117507,,,,,20,4338.75,1.1298828125,svd_omp_shared_dictionary,1,,0.79536312849162,0.7335116267204285,,58440.088060144655
,28.371564343122248,,,,,19,4310.625,1.12255859375,svd_omp_shared_dictionary,1,,0.8008938547486033,0.7336196899414062,,58104.963774714364
,28.240575911229804,,,,,18,4288.125,1.11669921875,svd_omp_shared_dictionary,1,,0.8060226708332452,0.733720064163208,,57836.69946619864
,28.228572452847235,,,,,18,4286.25,1.1162109375,svd_omp_shared_dictionary,1,,0.8064245810055866,0.7337363958358765,,57812.11638343114
,28.110038574066753,,,,,17,4265.625,1.11083984375,svd_omp_shared_dictionary,1,,0.8119553072625698,0.7337759733200073,,57569.35899968871
,27.991958979346375,,,,,16,4245.0,1.10546875,svd_omp_shared_dictionary,1,,0.8174860335195531,0.7338285446166992,,57327.531989701376
,27.90708234290118,,,,,15,4230.0,1.1015625,svd_omp_shared_dictionary,1,,0.8230167597765363,0.7338508367538452,,57153.70463826162
,27.789763223185137,,,,,14,4209.375,1.09619140625,svd_omp_shared_dictionary,1,,0.8285474860335196,0.7338848114013672,,56913.43508108316
,27.7150934018235,,,,,13,4196.25,1.0927734375,svd_omp_shared_dictionary,1,,0.8340782122905027,0.7339052557945251,,56760.511286934525
,27.5960562397269,,,,,13,4175.625,1.08740234375,svd_omp_shared_dictionary,1,,0.839608938547486,0.7339476943016052,,56516.72317896069
,27.52098938199171,,,,,12,4162.5,1.083984375,svd_omp_shared_dictionary,1,,0.8451396648044692,0.7339691519737244,,56362.986254319025
,27.49946310786632,,,,,11,4158.75,1.0830078125,svd_omp_shared_dictionary,1,,0.8485339859732748,0.733974277973175,,56318.90044491022
,27.4239033632683,,,,,11,4145.625,1.07958984375,svd_omp_shared_dictionary,1,,0.8506703910614525,0.7340009212493896,,56164.154087973475
,27.326755120213704,,,,,10,4128.75,1.0751953125,svd_omp_shared_dictionary,1,,0.8562011173184357,0.734031617641449,,55965.194486197666
,27.283305846814233,,,,,10,4121.25,1.0732421875,svd_omp_shared_dictionary,1,,0.861731843575419,0.7340468168258667,,55876.21037427555
,27.14209570826596,,,,,9,4096.875,1.06689453125,svd_omp_shared_dictionary,1,,0.8672625698324022,0.7340947389602661,,55587.012010528684
,27.12022077603267,,,,,9,4093.125,1.06591796875,svd_omp_shared_dictionary,1,,0.8727932960893854,0.734100878238678,,55542.21214931491
,26.955092792017076,,,,,9,4065.0,1.05859375,svd_omp_shared_dictionary,1,,0.8783240223463686,0.7341684699058533,,55204.03003805097
,26.93313396230497,,,,,8,4061.25,1.0576171875,svd_omp_shared_dictionary,1,,0.8838547486033519,0.7341746687889099,,55159.05835480058
,26.86700578073221,,,,,8,4050.0,1.0546875,svd_omp_shared_dictionary,1,,0.8893854748603351,0.7342008352279663,,55023.62783893957
,26.745675791132378,,,,,7,4029.375,1.04931640625,svd_omp_shared_dictionary,1,,0.8932874364530782,0.7342456579208374,,54775.14402023911
,26.71232673019668,,,,,7,4023.75,1.0478515625,svd_omp_shared_dictionary,1,,0.9004469273743017,0.7342591285705566,,54706.8451434428
,26.556588265256845,,,,,6,3997.5,1.041015625,svd_omp_shared_dictionary,1,,0.9059776536312849,0.73431795835495,,54387.89276724602
,26.432974364771354,,,,,6,3976.875,1.03564453125,svd_omp_shared_dictionary,1,,0.9170391061452514,0.7343651652336121,,54134.73149905173
,26.365619159460476,,,,,5,3965.625,1.03271484375,svd_omp_shared_dictionary,1,,0.9225698324022346,0.7343923449516296,,53996.788038575054
,26.34275059663297,,,,,5,3961.875,1.03173828125,svd_omp_shared_dictionary,1,,0.9281005586592178,0.7343994975090027,,53949.953221904325
,26.1724222221226,,,,,4,3933.75,1.0244140625,svd_omp_shared_dictionary,1,,0.9336312849162011,0.7344715595245361,,53601.12071090708
,26.16070530899701,,,,,4,3931.875,1.02392578125,svd_omp_shared_dictionary,1,,0.9404012771623335,0.7344743013381958,,53577.124472825875
,26.080111943975986,,,,,4,3918.75,1.0205078125,svd_omp_shared_dictionary,1,,0.9446927374301676,0.734510064125061,,53412.06926126282
,25.97649190323467,,,,,3,3901.875,1.01611328125,svd_omp_shared_dictionary,1,,0.9502234636871508,0.7345558404922485,,53199.855417824605
,25.84731931359622,,,,,3,3881.25,1.0107421875,svd_omp_shared_dictionary,1,,0.9612849162011172,0.7346150875091553,,52935.30995424506
,25.777017834842688,,,,,2,3870.0,1.0078125,svd_omp_shared_dictionary,1,,0.9668156424581005,0.7346469759941101,,52791.332525757825
,25.620972875869292,,,,,2,3845.625,1.00146484375,svd_omp_shared_dictionary,1,,0.977877094972067,0.7347195148468018,,52471.75244978031
,25.584962500721584,,,,,1,3840.0,1.0,svd_omp_shared_dictionary,1,,0.9834078212290502,0.7347357869148254,,52398.003201477804
,0.0,,,,,0,0.0,0.0,svd_omp_shared_dictionary,0,,1.0,1.0,,0.0
,35295.34923030189,,,,,768,2931570.0,763.4296875,svd_omp_dictionary_counted,748,,0.0,0.00033295954926870763,,72284875.22365826
,35285.357115607956,,,,,768,2927178.75,762.2861328125,svd_omp_dictionary_counted,747,,0.00017601181754544495,0.00038932825555093586,,72264411.3727651
,35281.21054836706,,,,,768,2925390.0,761.8203125,svd_omp_dictionary_counted,746,,0.00030980159915651006,0.000415569607866928,,72255919.20305574
,35273.15839480146,,,,,768,2921926.875,760.91845703125,svd_omp_dictionary_counted,746,,0.0004005839796968018,0.0004648100002668798,,72239428.39255339
,35265.90179631723,,,,,768,2918812.5,760.107421875,svd_omp_dictionary_counted,746,,0.00046736859861300185,0.0005064227734692395,,72224566.87885769
,35258.48331106674,,,,,768,2915683.125,759.29248046875,svd_omp_dictionary_counted,745,,0.0005179686781044028,0.0005537120741792023,,72209373.82106468
,35252.574641255735,,,,,768,2913213.75,758.6494140625,svd_omp_dictionary_counted,745,,0.0005740470204746843,0.0005903294659219682,,72197272.86529174
,35245.88936717043,,,,,768,2910465.0,757.93359375,svd_omp_dictionary_counted,744,,0.0006361967347559233,0.0006359269609674811,,72183581.42396504
,35240.48967727836,,,,,768,2908280.625,757.36474609375,svd_omp_dictionary_counted,744,,0.0006697510761670741,0.0006732931942678988,,72172522.85906608
,35235.23347327438,,,,,768,2906171.25,756.8154296875,svd_omp_dictionary_counted,744,,0.000742262275665881,0.0007118957000784576,,72161758.15326592
,35230.67209375019,,,,,768,2904382.5,756.349609375,svd_omp_dictionary_counted,743,,0.0007814107347095548,0.0007480402709916234,,72152416.44800039
,35226.22592556282,,,,,768,2902642.5,755.896484375,svd_omp_dictionary_counted,743,,0.0008226239650554198,0.0007841995684430003,,72143310.69555266
,35218.01202992655,,,,,768,2899475.625,755.07177734375,svd_omp_dictionary_counted,742,,0.0008660108670442432,0.0008532350184395909,,72126488.63728957
,35214.697000726774,,,,,768,2898208.125,754.74169921875,svd_omp_dictionary_counted,742,,0.0009116860846476744,0.0008820544462651014,,72119699.45748843
,35210.94708818422,,,,,768,2896788.75,754.3720703125,svd_omp_dictionary_counted,742,,0.0009597703083993104,0.0009156213491223752,,72112019.63660128
,35204.48949731497,,,,,764,2894364.375,753.74072265625,svd_omp_dictionary_counted,741,,0.0010103905943029644,0.000974660215433687,,72098794.49050106
,35198.65359381689,,,,,762,2892191.25,753.1748046875,svd_omp_dictionary_counted,740,,0.0010636806995608368,0.0010305603500455618,,72086842.56013699
,35193.27171922631,,,,,762,2890198.125,752.65576171875,svd_omp_dictionary_counted,740,,0.001119781436008674,0.0010823553893715143,,72075820.48097548
,35188.10642657122,,,,,761,2888296.875,752.16064453125,svd_omp_dictionary_counted,739,,0.0011788410421918456,0.0011330241104587913,,72065241.96161786
,35180.931224756,,,,,760,2885670.0,751.4765625,svd_omp_dictionary_counted,738,,0.0012410155750654816,0.001205097301863134,,72050547.14830029
,35174.183569164394,,,,,760,2883211.875,750.83642578125,svd_omp_dictionary_counted,738,,0.0013064693223536995,0.0012736349599435925,,72036727.94964868
,35167.96440605396,,,,,759,2880960.0,750.25,svd_omp_dictionary_counted,737,,0.0013753752366575025,0.001337709603831172,,72023991.1035985
,35162.05819577123,,,,,758,2878830.0,749.6953125,svd_omp_dictionary_counted,736,,0.0014479153924584504,0.0013998632784932852,,72011895.18493947
,35154.67666976192,,,,,758,2876182.5,749.005859375,svd_omp_dictionary_counted,736,,0.0015242814672256392,0.0014778581680729985,,71996777.8196724
,35147.76114976525,,,,,758,2873711.25,748.3623046875,svd_omp_dictionary_counted,735,,0.0016046752478972772,0.0015524195041507483,,71982614.83471923
,35139.580170979476,,,,,758,2870805.0,747.60546875,svd_omp_dictionary_counted,734,,0.0016893091640751486,0.0016412624390795827,,71965860.19016597
,35131.73222173688,,,,,757,2868030.0,746.8828125,svd_omp_dictionary_counted,733,,0.0017784068493408723,0.0017278268933296204,,71949787.59011713
,35123.37724134461,,,,,757,2865090.0,746.1171875,svd_omp_dictionary_counted,733,,0.0018722037321771325,0.0018209125846624374,,71932676.59027377
,35115.308435175255,,,,,757,2862264.375,745.38134765625,svd_omp_dictionary_counted,732,,0.001970947658055351,0.0019124910468235612,,71916151.67523892
,35106.40627177756,,,,,756,2859161.25,744.5732421875,svd_omp_dictionary_counted,731,,0.0020748995443335334,0.0020147881004959345,,71897920.04460044
,35096.861458174004,,,,,756,2855848.125,743.71044921875,svd_omp_dictionary_counted,730,,0.0021843340696948124,0.0021258031483739614,,71878372.26634036
,35087.01777028764,,,,,755,2852448.75,742.8251953125,svd_omp_dictionary_counted,729,,0.0022995403999484048,0.00224208808504045,,71858212.39354908
,35077.49510626252,,,,,755,2849175.0,741.97265625,svd_omp_dictionary_counted,727,,0.002420822952110835,0.002356718061491847,,71838709.97762564
,35066.81968471258,,,,,754,2845522.5,741.021484375,svd_omp_dictionary_counted,726,,0.0025485021987863813,0.002486512064933777,,71816846.71429136
,35055.91261466116,,,,,754,2841806.25,740.0537109375,svd_omp_dictionary_counted,725,,0.0026829155149722234,0.0026210020296275616,,71794509.03482606
,35044.759843934306,,,,,753,2838024.375,739.06884765625,svd_omp_dictionary_counted,724,,0.0028244180695258725,0.0027598387096077204,,71771668.16037746
,35033.349727823865,,,,,753,2834173.125,738.06591796875,svd_omp_dictionary_counted,722,,0.002973383763650435,0.0029037543572485447,,71748300.24258327
,35021.31448144138,,,,,752,2830128.75,737.0126953125,svd_omp_dictionary_counted,721,,0.0031302062188775523,0.0030578370206058025,,71723652.05799195
,35008.375417116906,,,,,751,2825799.375,735.88525390625,svd_omp_dictionary_counted,720,,0.0032952998171586257,0.0032247339840978384,,71697152.85425542
,34995.18354809982,,,,,750,2821406.25,734.7412109375,svd_omp_dictionary_counted,718,,0.0034691007958126048,0.0033980640582740307,,71670135.90650843
,34981.55384856411,,,,,750,2816887.5,733.564453125,svd_omp_dictionary_counted,717,,0.0036520684002236074,0.0035787385422736406,,71642222.2818593
,34967.34675503986,,,,,749,2812198.125,732.34326171875,svd_omp_dictionary_counted,715,,0.0038446860973342257,0.003770706709474325,,71613126.15432164
,34952.79295305754,,,,,748,2807416.875,731.09814453125,svd_omp_dictionary_counted,714,,0.004047462853140981,0.003969450946897268,,71583319.96786185
,34937.20234670754,,,,,747,2802316.875,729.77001953125,svd_omp_dictionary_counted,712,,0.004260934477567582,0.004185372963547707,,71551390.40605704
,34921.309418216464,,,,,746,2797140.0,728.421875,svd_omp_dictionary_counted,711,,0.004485665040269538,0.004408123902976513,,71518841.68850732
,34905.0126315591,,,,,744,2791856.25,727.0458984375,svd_omp_dictionary_counted,709,,0.004722248361111345,0.004638961050659418,,71485465.86943303
,34887.46650537067,,,,,743,2786191.875,725.57080078125,svd_omp_dictionary_counted,707,,0.004971309579254457,0.004890973214060068,,71449531.40299913
,34869.55549744632,,,,,742,2780435.625,724.07177734375,svd_omp_dictionary_counted,705,,0.005233506805002288,0.0051520513370633125,,71412849.65877007
,34851.393823145474,,,,,741,2774623.125,722.55810546875,svd_omp_dictionary_counted,703,,0.005509532858766929,0.00541950948536396,,71375654.54980193
,34831.95691426348,,,,,739,2768430.0,720.9453125,svd_omp_dictionary_counted,701,,0.005800117101752628,0.005710522644221783,,71335847.7604116
,34811.53459949841,,,,,738,2761951.875,719.25830078125,svd_omp_dictionary_counted,699,,0.006106027363193261,0.006019159220159054,,71294022.85977274
,34790.97563690171,,,,,736,2755458.75,717.5673828125,svd_omp_dictionary_counted,696,,0.006428071969236427,0.006334273144602776,,71251918.1043747
,34769.301467755475,,,,,735,2748643.125,715.79248046875,svd_omp_dictionary_counted,694,,0.006767101878835006,0.006671092938631773,,71207529.40596321
,34746.665850230085,,,,,733,2741555.625,713.94677734375,svd_omp_dictionary_counted,692,,0.007124012932290173,0.0070268153212964535,,71161171.66127121
,34722.94662867237,,,,,731,2734160.625,712.02099609375,svd_omp_dictionary_counted,689,,0.007499748218387211,0.007405061274766922,,71112594.69552101
,34698.74675125767,,,,,730,2726649.375,710.06494140625,svd_omp_dictionary_counted,687,,0.007895300566379038,0.007796373218297958,,71063033.3465757
,34673.442437269674,,,,,728,2718828.75,708.0283203125,svd_omp_dictionary_counted,685,,0.008311715169402066,0.008211154490709305,,71011210.11152829
,34647.02397362779,,,,,726,2710698.75,705.9111328125,svd_omp_dictionary_counted,683,,0.008750092346256583,0.008650263771414757,,70957105.09798971
,34619.615668423125,,,,,725,2702300.625,703.72412109375,svd_omp_dictionary_counted,681,,0.009211590448849073,0.009112262167036533,,70900972.88893056
,34591.402686787325,,,,,723,2693692.5,701.482421875,svd_omp_dictionary_counted,679,,0.009697428922979196,0.009592772461473942,,70843192.70254044
,34573.9050509884,,,,,722,2688373.125,700.09716796875,svd_omp_dictionary_counted,678,,0.01,0.009893237613141537,,70807357.54442424
,34561.94798238982,,,,,721,2684745.0,699.15234375,svd_omp_dictionary_counted,677,,0.010208891530558985,0.010099951177835464,,70782869.46793436
,34531.20835313856,,,,,719,2675446.875,696.73095703125,svd_omp_dictionary_counted,674,,0.010747329741778678,0.010637598112225533,,70719914.70722777
,34499.19857696041,,,,,717,2665805.625,694.22021484375,svd_omp_dictionary_counted,671,,0.011314166306182311,0.011204772628843784,,70654358.68561491
